card_id,customer_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
C08120,970,Mastercard,Credit,5833********1301,2029-01-01,788,Yes,1,"10,000",2023-08-16,2022,No
C00370,580,Mastercard,Credit,4617********5830,2030-05-01,162,Yes,4,"10,000",2011-11-01,2022,No
C05986,2783,Visa,Credit,5501********9222,2026-10-01,148,Yes,1,"10,000",2021-02-18,2019,No
C10420,749,Mastercard,Credit,5362********2013,2025-02-01,610,No,3,"5,000",2021-11-23,2018,No
C04802,1878,American Express,Debit,5874********1888,2028-05-01,553,Yes,4,"10,000",2018-09-22,2023,No
C07289,1788,Visa,Debit,4190********6323,2027-09-01,235,No,4,"10,000",2021-06-21,2018,No
C07171,1953,American Express,Debit,4714********6790,2026-05-01,231,Yes,1,"15,000",2011-07-23,2023,No
C04236,729,Visa,Credit,5420********5809,2026-08-01,473,Yes,1,"5,000",2011-04-24,2020,No
C08892,18,Mastercard,Credit,4225********3794,2028-06-01,555,Yes,4,"20,000",2014-07-10,2022,No
C06369,2742,Visa,Credit,4999********4521,2026-04-01,591,Yes,4,"5,000",2011-05-10,2021,No
C08988,1433,Visa,Debit,4554********1422,2027-11-01,459,Yes,1,"15,000",2010-07-15,2021,No
C08936,1689,Mastercard,Credit,4187********1377,2029-10-01,240,No,1,"20,000",2011-09-28,2020,No
C09465,2085,Visa,Credit,5546********1443,2026-05-01,140,Yes,2,"15,000",2019-09-01,2020,No
C09209,282,Visa,Debit,4781********7476,2025-11-01,615,Yes,4,"20,000",2018-09-28,2023,No
C09922,826,Mastercard,Debit,4962********9613,2030-10-01,594,Yes,1,"20,000",2016-11-27,2021,No
C01895,2800,Visa,Credit,4905********2379,2030-07-01,170,No,1,"15,000",2011-03-21,2018,No
C10317,1236,Mastercard,Credit,4846********2200,2030-01-01,523,Yes,3,"15,000",2023-09-25,2019,No
C05652,401,American Express,Credit,5786********4308,2029-05-01,215,Yes,1,"15,000",2017-09-22,2022,No
C03434,131,Mastercard,Debit,5990********6842,2025-03-01,775,Yes,2,"10,000",2015-12-22,2021,No
C02740,267,Mastercard,Credit,4734********7835,2027-03-01,935,Yes,4,"10,000",2019-05-14,2022,No
C10799,691,Visa,Credit,5569********3034,2025-03-01,812,Yes,2,"10,000",2022-07-06,2019,No
C00634,1729,Mastercard,Debit,5185********3713,2027-03-01,784,No,2,"15,000",2022-04-19,2019,No
C03011,2661,Mastercard,Credit,5151********8109,2026-09-01,529,Yes,1,"20,000",2018-01-03,2020,No
C04980,1917,Mastercard,Credit,4399********7528,2030-04-01,978,Yes,3,"5,000",2021-09-13,2021,No
C06706,2400,American Express,Debit,4087********6802,2028-03-01,819,Yes,3,"15,000",2021-07-27,2018,No
C03289,102,Visa,Debit,5841********1267,2027-08-01,424,Yes,2,"20,000",2023-08-25,2019,No
C09269,2802,Mastercard,Debit,4757********6711,2026-05-01,776,Yes,3,"15,000",2015-09-08,2023,No
C10591,1370,Visa,Credit,4151********1717,2030-09-01,425,No,2,"5,000",2010-11-05,2023,Yes
C00654,2912,Mastercard,Credit,5492********4868,2027-01-01,305,No,2,"10,000",2023-07-24,2020,No
C01554,2631,American Express,Debit,5297********2451,2025-01-01,666,No,3,"10,000",2010-08-11,2019,No
C09539,87,Mastercard,Credit,5599********8361,2028-02-01,241,Yes,3,"15,000",2020-11-25,2019,No
C04835,2619,American Express,Credit,5111********1581,2028-04-01,686,No,2,"25,000",2015-09-22,2018,No
C00253,2888,American Express,Credit,4216********3023,2025-08-01,876,Yes,4,"5,000",2021-09-21,2023,No
C05075,937,Visa,Debit,4432********7403,2029-04-01,917,Yes,2,"5,000",2013-07-13,2018,No
C09111,1755,Visa,Credit,4212********5458,2029-02-01,489,Yes,2,"20,000",2023-04-26,2022,No
C03516,2626,American Express,Debit,5121********6831,2025-10-01,583,Yes,1,"20,000",2018-06-01,2021,No
C05464,928,Mastercard,Credit,4076********7837,2027-06-01,964,Yes,3,"20,000",2010-11-06,2018,No
C10429,2508,Mastercard,Debit,5079********4028,2026-03-01,279,Yes,3,"15,000",2016-02-11,2018,No
C02172,1174,Visa,Credit,5111********4157,2025-08-01,354,Yes,2,"15,000",2016-12-15,2021,No
C07446,2911,Mastercard,Credit,5478********3512,2030-02-01,378,Yes,1,"15,000",2016-09-06,2018,No
C01272,239,Visa,Credit,4622********2223,2026-12-01,951,Yes,2,"10,000",2019-07-03,2020,No
C01486,28,Mastercard,Credit,5152********6496,2027-04-01,337,No,1,"25,000",2022-07-14,2018,No
C09142,454,Mastercard,Credit,4507********9109,2028-11-01,532,Yes,1,"10,000",2022-02-04,2020,No
C06881,2923,Mastercard,Credit,5971********1528,2030-01-01,378,Yes,2,"5,000",2014-06-14,2018,No
C04118,233,American Express,Debit,4414********4246,2028-04-01,974,No,2,"10,000",2010-03-22,2018,No
C02920,1253,Visa,Credit,4462********4628,2028-05-01,733,Yes,3,"10,000",2015-02-26,2021,No
C00813,1786,Mastercard,Debit,4838********8478,2027-06-01,799,Yes,1,"5,000",2010-12-20,2019,No
C04163,92,Mastercard,Debit,5745********5703,2026-03-01,117,Yes,3,"5,000",2015-06-27,2021,No
C05718,851,Mastercard,Debit,4396********6611,2030-05-01,870,Yes,4,"10,000",2020-10-27,2020,No
C08686,2099,Mastercard,Credit,5986********9676,2030-07-01,485,Yes,2,"20,000",2010-06-10,2022,No
C03622,1908,Visa,Debit,5611********7466,2025-08-01,285,No,1,"20,000",2022-04-21,2018,No
C01639,855,Visa,Credit,4267********4044,2030-04-01,284,Yes,2,"15,000",2019-05-12,2019,Yes
C06102,2180,Visa,Credit,5914********4450,2029-09-01,205,No,3,"20,000",2016-03-06,2020,No
C11571,162,Mastercard,Credit,5508********1662,2025-12-01,884,No,2,"15,000",2023-10-27,2021,Yes
C02798,25,Mastercard,Debit,4573********3306,2026-09-01,745,Yes,1,"5,000",2016-11-27,2022,Yes
C09840,1140,Mastercard,Debit,5253********2151,2029-01-01,969,Yes,1,"20,000",2014-05-11,2023,No
C01798,549,American Express,Credit,4729********9424,2030-03-01,968,Yes,3,"5,000",2011-08-01,2020,No
C02259,2928,American Express,Credit,5247********2347,2030-11-01,383,No,2,"15,000",2016-01-17,2022,No
C10819,2568,Visa,Credit,4966********1628,2026-03-01,562,Yes,2,"15,000",2016-02-14,2023,No
C04849,1247,Mastercard,Debit,5699********4946,2026-03-01,160,Yes,3,"15,000",2022-10-22,2023,No
C09933,2734,Visa,Credit,4949********1461,2030-09-01,343,Yes,4,"10,000",2011-04-02,2018,No
C05645,2578,Visa,Debit,5585********1955,2029-12-01,508,Yes,1,"15,000",2018-08-05,2022,Yes
C00488,1225,Visa,Credit,5238********3083,2026-08-01,751,Yes,1,"25,000",2018-06-22,2023,No
C08269,963,Mastercard,Credit,4716********2285,2027-04-01,920,No,2,"15,000",2014-05-27,2022,No
C10679,1877,Mastercard,Debit,4792********4034,2029-06-01,424,Yes,3,"15,000",2014-05-22,2021,No
C01868,2109,Mastercard,Credit,4005********7463,2028-07-01,573,Yes,3,"20,000",2010-06-03,2019,No
C11082,2654,Mastercard,Credit,4658********3861,2029-07-01,274,Yes,4,"25,000",2012-02-21,2018,No
C09794,2038,Visa,Credit,5746********5558,2030-01-01,359,Yes,1,"10,000",2019-03-05,2019,No
C10465,613,Mastercard,Credit,5174********8154,2025-09-01,840,Yes,4,"15,000",2020-09-09,2019,No
C04194,2135,American Express,Credit,4669********2684,2028-02-01,433,Yes,1,"5,000",2023-12-08,2022,No
C06071,652,Visa,Credit,4066********9161,2026-02-01,908,Yes,2,"15,000",2020-07-11,2019,No
C01327,2130,Visa,Debit,5395********7816,2025-07-01,599,Yes,2,"20,000",2011-01-18,2019,No
C00752,696,Mastercard,Debit,4069********9254,2030-07-01,773,Yes,3,"15,000",2016-11-03,2020,No
C11880,504,American Express,Credit,5617********5424,2030-01-01,434,Yes,1,"15,000",2017-11-21,2022,Yes
C04366,447,Mastercard,Debit,4568********7770,2027-11-01,594,Yes,1,"20,000",2022-01-12,2022,No
C02040,990,Visa,Credit,5942********6734,2027-04-01,306,Yes,4,"20,000",2022-04-15,2022,No
C06634,1956,Mastercard,Credit,4547********3671,2029-11-01,806,Yes,4,"10,000",2010-12-12,2020,No
C01679,793,Mastercard,Credit,5541********5716,2030-11-01,241,Yes,3,"10,000",2011-11-15,2021,No
C09379,1277,Visa,Credit,5998********2624,2026-07-01,948,Yes,2,"10,000",2018-12-28,2018,No
C07142,533,Mastercard,Debit,4693********5169,2030-03-01,450,No,2,"20,000",2014-02-25,2018,No
C01737,1255,American Express,Credit,5202********4709,2030-08-01,162,Yes,4,"10,000",2023-10-27,2023,No
C05383,2098,Mastercard,Credit,5866********8808,2025-05-01,138,Yes,2,"25,000",2015-07-13,2023,No
C04083,1160,Visa,Debit,5286********2172,2029-02-01,743,Yes,4,"10,000",2021-03-09,2020,No
C06138,2311,Mastercard,Credit,4682********1253,2028-04-01,152,No,2,"5,000",2016-10-12,2020,No
C04311,788,Mastercard,Debit,4022********9066,2030-06-01,986,Yes,4,"15,000",2015-01-25,2023,No
C06670,169,Mastercard,Debit,5589********9376,2028-12-01,978,Yes,2,"25,000",2021-04-05,2020,No
C07161,2734,Visa,Credit,4889********7601,2025-10-01,375,Yes,3,"20,000",2023-08-21,2022,No
C04870,1682,Mastercard,Credit,4380********5766,2028-10-01,295,Yes,4,"15,000",2015-01-25,2018,No
C07155,212,Visa,Credit,5640********6697,2026-02-01,333,Yes,1,"5,000",2016-08-03,2023,No
C01211,1817,American Express,Credit,5489********1699,2026-04-01,364,Yes,2,"15,000",2012-12-16,2022,No
C08326,2897,American Express,Credit,4894********3615,2030-09-01,171,Yes,1,"10,000",2017-01-04,2018,No
C06885,2165,Visa,Credit,5875********6689,2027-01-01,430,Yes,4,"5,000",2012-08-22,2019,No
C08779,186,Visa,Credit,5445********6718,2029-07-01,261,Yes,1,"25,000",2013-11-13,2023,No
C02910,1650,Visa,Credit,4968********8617,2025-02-01,520,Yes,4,"20,000",2017-09-11,2020,Yes
C08046,982,Mastercard,Credit,5361********5418,2025-07-01,936,Yes,1,"25,000",2021-09-02,2023,No
C02165,2741,Visa,Debit,5864********5230,2027-10-01,838,No,4,"20,000",2020-10-01,2019,No
C07947,660,Visa,Credit,5120********6370,2030-06-01,711,Yes,3,"25,000",2014-02-22,2019,No
C04060,534,Visa,Credit,5035********5493,2029-03-01,251,Yes,1,"5,000",2020-02-15,2019,No
C07026,1121,Visa,Debit,5473********5014,2025-05-01,491,Yes,2,"20,000",2013-02-14,2022,No
C00071,1425,Visa,Debit,4152********2500,2028-02-01,295,Yes,3,"5,000",2021-09-12,2020,No
C03435,2139,Mastercard,Credit,5084********5386,2029-01-01,765,No,4,"20,000",2019-01-01,2020,No
C01046,1967,Mastercard,Credit,4035********7643,2025-09-01,446,Yes,2,"20,000",2015-11-05,2020,No
C10278,1204,Mastercard,Debit,4572********7857,2026-11-01,656,Yes,4,"25,000",2022-05-06,2023,No
C04334,919,Visa,Credit,5023********7687,2029-10-01,446,Yes,3,"10,000",2018-10-22,2023,No
C07711,2003,Mastercard,Credit,5959********3744,2030-03-01,622,Yes,1,"5,000",2016-07-08,2023,No
C03965,1440,Mastercard,Credit,4147********6713,2028-12-01,863,Yes,2,"15,000",2018-10-09,2020,No
C05507,466,American Express,Debit,4488********7392,2025-07-01,226,Yes,2,"5,000",2012-07-28,2023,No
C01850,2962,Visa,Debit,4757********3525,2029-03-01,927,No,2,"5,000",2019-05-22,2021,No
C11381,1269,Mastercard,Debit,5644********3081,2029-12-01,330,Yes,3,"10,000",2012-02-03,2022,No
C11752,1830,American Express,Credit,5996********3542,2029-08-01,104,Yes,3,"5,000",2020-07-21,2018,No
C00517,2700,Mastercard,Credit,5973********5560,2027-08-01,108,Yes,4,"5,000",2017-01-16,2019,No
C02213,2686,Visa,Credit,5652********3122,2028-08-01,859,No,1,"15,000",2011-07-18,2019,No
C08080,122,Visa,Credit,4918********2550,2026-12-01,782,No,2,"20,000",2020-04-12,2023,No
C06492,1953,Visa,Debit,5691********6839,2029-03-01,636,Yes,3,"15,000",2018-07-12,2023,No
C09129,51,Visa,Debit,5879********2055,2027-04-01,182,Yes,3,"15,000",2014-12-08,2021,No
C02293,79,Visa,Credit,4145********8187,2029-12-01,870,Yes,1,"15,000",2011-12-08,2022,No
C06784,2709,American Express,Credit,4413********1351,2026-08-01,626,Yes,2,"5,000",2018-06-15,2021,No
C06366,259,American Express,Debit,5253********7892,2028-08-01,697,Yes,4,"5,000",2023-02-22,2023,No
C03808,1422,Visa,Credit,5227********3824,2030-10-01,589,Yes,3,"15,000",2020-01-19,2022,No
C06734,2232,Mastercard,Credit,5037********5433,2026-08-01,345,Yes,3,"25,000",2010-05-10,2021,No
C07997,2994,Visa,Debit,4375********5900,2026-12-01,519,Yes,4,"5,000",2022-05-15,2021,No
C02968,737,Visa,Credit,5798********6525,2030-02-01,638,Yes,3,"5,000",2012-10-23,2022,No
C01885,2064,Visa,Debit,5541********2940,2025-03-01,926,Yes,4,"20,000",2018-01-08,2021,No
C04479,2396,Mastercard,Credit,5650********4830,2030-02-01,944,Yes,3,"10,000",2010-03-25,2022,No
C11776,1499,Visa,Credit,5830********9647,2026-06-01,739,Yes,2,"15,000",2013-10-28,2022,No
C00839,1652,Mastercard,Debit,5272********6525,2030-11-01,304,Yes,1,"15,000",2015-02-26,2018,No
C06723,248,Visa,Debit,4633********5059,2027-04-01,491,Yes,2,"5,000",2010-03-06,2023,No
C05344,1221,Mastercard,Debit,4781********2198,2028-12-01,108,Yes,1,"15,000",2020-09-10,2020,No
C09355,985,Mastercard,Credit,4204********5706,2028-11-01,556,Yes,4,"20,000",2020-07-15,2019,No
C04866,2927,Visa,Debit,5800********5183,2029-06-01,205,Yes,4,"20,000",2017-09-24,2022,No
C06826,500,Visa,Credit,5225********7816,2026-11-01,514,Yes,4,"15,000",2011-12-05,2022,No
C00125,2561,Mastercard,Debit,4468********7540,2028-05-01,599,No,4,"25,000",2010-01-07,2020,No
C10273,843,Visa,Debit,5233********9403,2025-06-01,608,Yes,2,"15,000",2013-05-23,2022,No
C08270,1424,Visa,Credit,5952********3274,2030-05-01,236,Yes,1,"15,000",2011-01-11,2019,No
C10545,62,Mastercard,Credit,5844********6854,2026-02-01,413,Yes,2,"20,000",2015-08-15,2022,No
C09322,2342,Mastercard,Credit,5784********4779,2028-03-01,604,Yes,3,"20,000",2011-08-01,2020,No
C10772,1252,Mastercard,Credit,5487********8711,2027-09-01,597,Yes,1,"25,000",2010-02-23,2018,No
C02413,1039,Visa,Credit,4472********6696,2025-07-01,499,Yes,4,"10,000",2016-05-11,2018,No
C10993,330,Visa,Credit,4939********6366,2029-07-01,884,No,4,"15,000",2012-01-11,2023,No
C04261,549,Visa,Credit,5224********8640,2029-08-01,364,Yes,2,"20,000",2021-06-28,2021,No
C08676,283,Mastercard,Debit,4641********8937,2027-02-01,388,Yes,2,"20,000",2014-04-21,2022,No
C03102,2758,Visa,Debit,4058********8907,2027-09-01,950,Yes,1,"15,000",2015-06-18,2022,No
C09014,1568,American Express,Debit,5307********1817,2029-10-01,326,Yes,2,"10,000",2012-08-26,2023,No
C09780,2762,Mastercard,Credit,5456********2400,2030-07-01,870,Yes,4,"5,000",2018-12-08,2020,No
C10311,1781,Visa,Credit,5027********5534,2027-10-01,517,Yes,4,"20,000",2011-12-01,2018,No
C11874,1084,Visa,Credit,5479********1986,2026-11-01,548,Yes,4,"20,000",2011-08-25,2023,No
C11818,2820,Mastercard,Credit,5863********8758,2027-02-01,953,Yes,2,"10,000",2021-11-03,2019,No
C09952,2899,Visa,Debit,5352********8964,2026-12-01,736,No,4,"10,000",2023-05-24,2023,No
C11373,176,Visa,Credit,4011********4996,2025-09-01,885,No,1,"25,000",2019-11-16,2023,No
C03572,445,Mastercard,Credit,5227********7134,2029-02-01,110,Yes,1,"15,000",2015-01-11,2019,No
C01313,1939,Mastercard,Credit,5648********8112,2030-04-01,920,Yes,3,"15,000",2020-04-27,2022,No
C02395,707,Visa,Credit,5803********9599,2028-12-01,925,No,3,"10,000",2018-11-05,2021,No
C07362,1889,Mastercard,Credit,5031********3093,2027-06-01,423,Yes,2,"15,000",2011-02-06,2018,No
C03070,2315,Mastercard,Credit,5996********2152,2027-07-01,126,Yes,2,"15,000",2010-06-25,2022,No
C06924,429,Mastercard,Credit,4499********5104,2028-04-01,311,Yes,4,"10,000",2022-06-21,2018,No
C03560,2465,American Express,Debit,5570********8032,2025-07-01,298,Yes,2,"5,000",2017-05-07,2023,No
C06510,2644,Mastercard,Credit,4311********9966,2029-10-01,658,Yes,4,"25,000",2021-11-26,2021,No
C04769,2651,Visa,Credit,4531********5700,2026-11-01,247,Yes,1,"15,000",2012-05-16,2021,No
C02236,1371,Mastercard,Credit,4359********9914,2026-06-01,368,Yes,4,"15,000",2022-07-16,2023,No
C11337,10,Mastercard,Credit,4685********7688,2027-04-01,171,Yes,3,"20,000",2015-07-22,2021,No
C03303,133,Mastercard,Credit,4855********1032,2025-10-01,772,Yes,2,"20,000",2019-10-25,2023,No
C05192,594,Mastercard,Debit,5345********9743,2027-08-01,729,Yes,1,"15,000",2022-08-24,2023,No
C11748,2029,Visa,Credit,5249********5408,2025-11-01,982,Yes,3,"15,000",2020-09-01,2020,No
C03660,3,Mastercard,Debit,5438********5253,2025-12-01,347,Yes,4,"5,000",2010-06-26,2018,No
C11620,509,Visa,Credit,4589********4712,2029-01-01,774,Yes,4,"10,000",2019-11-08,2019,No
C11859,2754,Visa,Credit,5581********1616,2029-10-01,654,Yes,2,"5,000",2022-03-12,2018,No
C09877,1334,Visa,Credit,5805********3051,2027-08-01,888,Yes,2,"5,000",2016-12-06,2020,No
C08369,2937,Mastercard,Credit,5746********6587,2030-04-01,987,No,4,"5,000",2023-04-23,2019,No
C08827,2528,American Express,Debit,5221********6641,2025-07-01,784,Yes,3,"10,000",2016-12-06,2020,No
C06362,1899,Visa,Credit,5435********4588,2025-09-01,238,Yes,3,"15,000",2022-12-13,2020,No
C05692,2313,Mastercard,Credit,5582********3508,2025-03-01,922,Yes,4,"15,000",2019-05-23,2018,No
C09688,2474,American Express,Credit,5731********9339,2025-04-01,422,Yes,3,"20,000",2022-07-18,2019,No
C10384,1902,Visa,Credit,4081********2501,2030-11-01,449,Yes,4,"5,000",2013-12-04,2020,No
C08402,2442,Mastercard,Credit,4688********6306,2026-03-01,693,Yes,2,"20,000",2018-10-14,2020,No
C05132,2237,Mastercard,Credit,5491********9662,2027-02-01,672,Yes,4,"15,000",2017-07-19,2018,No
C07194,519,Mastercard,Credit,5559********2701,2027-07-01,744,Yes,2,"25,000",2012-05-28,2022,No
C06468,2102,Visa,Debit,5292********4844,2029-10-01,561,Yes,4,"5,000",2017-11-20,2018,No
C10482,515,Visa,Debit,5340********1765,2027-12-01,302,Yes,3,"20,000",2014-09-08,2021,No
C02903,1528,Visa,Credit,4814********3549,2029-05-01,739,Yes,4,"10,000",2019-02-07,2021,No
C06114,2547,Visa,Credit,5060********2863,2030-04-01,707,Yes,2,"10,000",2020-03-04,2019,No
C04739,170,Mastercard,Debit,4313********7466,2026-01-01,392,Yes,3,"15,000",2020-06-01,2019,No
C05582,2044,Visa,Credit,4028********9500,2025-05-01,887,Yes,4,"25,000",2015-09-16,2022,Yes
C03462,1765,Visa,Credit,4034********7000,2025-02-01,307,Yes,3,"25,000",2019-06-12,2021,Yes
C11853,22,Mastercard,Credit,5482********3732,2029-06-01,233,No,4,"10,000",2019-12-22,2022,No
C05649,972,Visa,Credit,4649********3828,2025-11-01,710,Yes,4,"10,000",2011-04-15,2018,No
C08002,2085,Visa,Credit,4744********1910,2026-01-01,494,Yes,1,"20,000",2017-09-08,2020,No
C04319,2649,Mastercard,Credit,4843********4077,2026-06-01,227,Yes,3,"10,000",2014-06-12,2020,No
C10364,2294,Mastercard,Credit,4507********6734,2025-01-01,187,Yes,3,"15,000",2011-07-06,2022,No
C11045,1905,Visa,Credit,5546********5653,2028-06-01,701,Yes,3,"15,000",2010-02-15,2018,No
C11125,1485,American Express,Credit,4050********1534,2026-07-01,906,Yes,2,"5,000",2018-11-16,2021,No
C05647,1151,Mastercard,Credit,5516********5793,2026-03-01,715,Yes,3,"15,000",2020-02-17,2019,No
C03460,265,Visa,Credit,4817********3443,2025-12-01,984,Yes,4,"10,000",2019-07-19,2018,No
C04112,742,Visa,Debit,4446********1217,2026-12-01,919,Yes,2,"10,000",2016-11-20,2018,No
C04609,2453,Visa,Credit,5239********5253,2026-01-01,724,Yes,3,"15,000",2017-04-06,2021,No
C04450,1727,Mastercard,Debit,4871********2436,2027-12-01,681,Yes,1,"15,000",2022-09-25,2020,Yes
C05584,2562,Visa,Credit,5134********1536,2027-05-01,903,No,1,"10,000",2019-03-04,2018,No
C03040,1313,Visa,Credit,5389********7439,2029-07-01,284,Yes,4,"20,000",2023-06-03,2020,No
C00143,2060,Visa,Debit,4112********3526,2025-01-01,205,Yes,4,"20,000",2016-07-13,2021,No
C00977,2613,Visa,Credit,5755********3172,2030-03-01,447,Yes,2,"15,000",2016-08-17,2021,No
C00337,844,Visa,Debit,4527********9838,2030-03-01,481,Yes,4,"10,000",2021-01-02,2022,No
C10019,2950,Visa,Credit,5849********4123,2025-11-01,159,Yes,3,"15,000",2018-01-10,2019,No
C06045,405,Mastercard,Credit,4072********4708,2026-05-01,547,Yes,4,"15,000",2012-04-12,2020,No
C10616,1641,Visa,Debit,5068********7074,2030-11-01,810,Yes,2,"25,000",2015-09-16,2018,No
C07372,651,Visa,Debit,5970********7184,2026-12-01,206,No,3,"5,000",2017-12-11,2018,No
C02021,1694,Mastercard,Credit,4401********6834,2028-10-01,199,Yes,4,"10,000",2020-06-12,2022,No
C05159,2910,Mastercard,Credit,5251********6157,2029-09-01,216,Yes,3,"10,000",2017-01-20,2018,No
C09549,1982,Mastercard,Debit,5289********5306,2029-06-01,742,No,1,"15,000",2015-03-08,2018,No
C00344,1240,Mastercard,Credit,4713********7516,2030-05-01,851,Yes,3,"5,000",2013-10-26,2018,No
C07256,2145,Visa,Credit,5503********6071,2028-01-01,305,Yes,4,"20,000",2021-03-12,2019,No
C09463,701,Visa,Credit,4251********3426,2028-08-01,275,No,2,"10,000",2013-06-05,2020,No
C08690,2336,Mastercard,Debit,5358********4640,2028-04-01,684,Yes,2,"15,000",2012-07-02,2018,No
C05712,1225,Visa,Debit,5237********4652,2029-11-01,706,Yes,2,"15,000",2015-07-25,2022,No
C02916,1593,Visa,Debit,5780********2409,2029-11-01,978,Yes,1,"10,000",2020-04-21,2018,No
C03067,949,Visa,Debit,5898********7096,2028-06-01,991,No,4,"20,000",2023-05-26,2022,No
C09813,2806,Mastercard,Credit,5869********8446,2028-02-01,301,No,1,"15,000",2023-06-25,2023,No
C11345,2838,Visa,Credit,5698********5416,2028-04-01,694,Yes,2,"15,000",2019-01-01,2018,No
C07235,1163,Visa,Credit,4465********3996,2026-12-01,742,Yes,4,"25,000",2018-06-05,2020,No
C07110,2675,American Express,Debit,4126********3752,2028-07-01,333,No,2,"15,000",2021-11-10,2020,No
C07675,2873,American Express,Credit,4043********5542,2025-06-01,577,Yes,3,"20,000",2023-02-21,2019,No
C02006,479,American Express,Credit,4530********3482,2025-10-01,218,Yes,1,"20,000",2021-03-16,2019,No
C05891,2535,Mastercard,Credit,5608********2402,2027-07-01,532,Yes,1,"25,000",2019-12-26,2020,No
C09700,418,Mastercard,Credit,5886********5417,2026-08-01,838,Yes,4,"5,000",2010-06-01,2018,No
C02627,905,Visa,Debit,4606********5346,2025-01-01,944,Yes,3,"15,000",2011-09-19,2023,No
